plan_id,status,px_per_m,overall_width_m,overall_depth_m,internal_area_m2,room_code,room_name,room_width_m,room_depth_m,room_area_m2,is_rectangular,outdoor
5714,ok,100.037,15.94,14.65,88.42,UNDEFINED,UNDEFINED,1.22,1.24,1.52,True,False
5714,ok,100.037,15.94,14.65,88.42,PARVEKE,Balcony,2.9,2.43,7.04,True,True
5714,ok,100.037,15.94,14.65,88.42,MH,Bedroom,5.2,3.0,15.59,True,False
5714,ok,100.037,15.94,14.65,88.42,MH,Bedroom,3.21,3.7,11.87,True,False
5714,ok,100.037,15.94,14.65,88.42,KPH,Bathroom,1.87,3.75,7.01,True,False
5714,ok,100.037,15.94,14.65,88.42,UNDEFINED,UNDEFINED,3.21,1.86,5.98,True,False
5714,ok,100.037,15.94,14.65,88.42,UNDEFINED,UNDEFINED,1.87,1.81,3.39,True,False
5728,ok,99.912,13.5,11.92,82.87,ULKOTILA,Outdoor,1.41,1.28,1.81,True,True
5728,ok,99.912,13.5,11.92,82.87,ET,Entrance hall,4.73,1.8,6.53,False,False
5728,ok,99.912,13.5,11.92,82.87,VAR,Storage,2.08,0.86,1.86,False,False
5728,ok,99.912,13.5,11.92,82.87,TERASSI,TERASSI,2.98,1.76,5.25,True,True
5728,ok,99.912,13.5,11.92,82.87,RT,RT,2.3,2.25,5.19,True,False
5728,ok,99.912,13.5,11.92,82.87,K,Kitchen,2.3,2.68,6.17,True,False
5728,ok,99.912,13.5,11.92,82.87,OH,Living room,3.52,4.92,17.09,True,False
5728,ok,99.912,13.5,11.92,82.87,VAR,Storage,1.76,2.66,4.67,True,False
5728,ok,99.912,13.5,11.92,82.87,UNDEFINED,UNDEFINED,1.0,1.59,1.59,True,False
5728,ok,99.912,13.5,11.92,82.87,TK,Utility,1.22,1.38,1.68,True,False
5728,ok,99.912,13.5,11.92,82.87,MH,Bedroom,3.35,3.29,11.01,True,False
5728,ok,99.912,13.5,11.92,82.87,MH,Bedroom,2.37,4.93,11.68,True,False
5728,ok,99.912,13.5,11.92,82.87,UNDEFINED,UNDEFINED,3.61,3.45,8.42,False,False
5728,ok,99.912,13.5,11.92,82.87,UNDEFINED,UNDEFINED,2.11,1.91,3.94,False,False
5728,ok,99.912,13.5,11.92,82.87,UNDEFINED,UNDEFINED,2.11,1.44,3.04,True,False
5731,ok,99.99,20.59,19.14,198.82,UNDEFINED,UNDEFINED,2.81,1.38,3.4,False,False
5731,ok,99.99,20.59,19.14,198.82,AT/VARASTO,AT/VARASTO,8.73,3.32,28.93,True,False
5731,ok,99.99,20.59,19.14,198.82,VAR,Storage,4.36,4.82,20.26,False,False
5731,ok,99.99,20.59,19.14,198.82,UNDEFINED,UNDEFINED,2.76,3.31,6.5,False,False
5731,ok,99.99,20.59,19.14,198.82,KELLARI,KELLARI,1.38,3.68,5.09,True,False
5731,ok,99.99,20.59,19.14,198.82,KELLARI,KELLARI,1.29,2.38,3.06,True,False
5731,ok,99.99,20.59,19.14,198.82,WC,Toilet,1.51,1.12,1.69,True,False
5731,ok,99.99,20.59,19.14,198.82,ULKOTILA,Outdoor,1.37,0.84,1.15,True,True
5731,ok,99.99,20.59,19.14,198.82,H,H,5.75,3.63,17.07,False,False
5731,ok,99.99,20.59,19.14,198.82,H,H,3.95,4.42,16.39,False,False
5731,ok,99.99,20.59,19.14,198.82,ET,Entrance hall,2.79,2.55,5.94,False,False
5731,ok,99.99,20.59,19.14,198.82,K,Kitchen,4.57,3.18,14.55,True,False
5731,ok,99.99,20.59,19.14,198.82,UNDEFINED,UNDEFINED,2.79,2.19,6.12,True,False
5731,ok,99.99,20.59,19.14,198.82,KUISTI,KUISTI,1.94,2.93,5.68,True,True
5731,ok,99.99,20.59,19.14,198.82,KPH,Bathroom,1.56,2.23,3.47,True,False
5731,ok,99.99,20.59,19.14,198.82,UNDEFINED,UNDEFINED,1.05,0.84,0.88,True,False
5731,ok,99.99,20.59,19.14,198.82,ULLAKKO,ULLAKKO,8.7,1.23,9.95,False,False
5731,ok,99.99,20.59,19.14,198.82,H,H,3.75,5.31,20.77,False,False
5731,ok,99.99,20.59,19.14,198.82,ULLAKKO,ULLAKKO,5.71,1.27,7.27,True,False
5731,ok,99.99,20.59,19.14,198.82,MH,Bedroom,4.3,2.96,13.29,False,False
5731,ok,99.99,20.59,19.14,198.82,UNDEFINED,UNDEFINED,2.8,3.75,7.35,False,False
5731,ok,99.99,20.59,19.14,198.82,ET,Entrance hall,3.78,1.45,5.48,True,False
5731,ok,99.99,20.59,19.14,198.82,UNDEFINED,UNDEFINED,1.93,0.7,1.35,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,ULKOTILA,Outdoor,2.84,1.58,4.48,True,True
sample_plan_0001,ok,100.026,28.16,8.27,188.86,PATIO,Patio,2.0,1.09,2.18,True,True
sample_plan_0001,ok,100.026,28.16,8.27,188.86,RUOK,Dining,1.89,4.47,8.25,False,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,K,Kitchen,3.3,3.23,10.53,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,ET,Entrance hall,1.84,2.21,3.96,False,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,KPH,Bathroom,2.77,1.44,3.97,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,OH,Living room,6.84,4.46,30.47,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,MH,Bedroom,2.9,4.47,12.96,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,MH,Bedroom,2.9,3.22,9.34,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,MH,Bedroom,2.57,3.23,7.56,False,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,S,Sauna,2.72,1.67,3.29,False,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,WC,Toilet,1.24,1.02,1.27,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,TK,Utility,1.06,1.02,1.09,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,VAR,Storage,7.36,7.8,56.84,True,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,TH,Workshop,5.21,4.23,22.44,False,False
sample_plan_0001,ok,100.026,28.16,8.27,188.86,AUTOTALLI,Garage,5.22,3.46,16.88,False,False
